year,month,day,gender,death,state,causes
1983,11,23,M,4187,sikkim,natural
1983,11,24,F,3740,sikkim,natural
1983,11,24,M,4020,sikkim,natural
1983,11,25,F,3621,sikkim,natural
1983,11,25,M,3758,sikkim,natural
1983,11,26,F,4426,sikkim,natural
1983,11,26,M,4626,sikkim,natural
1983,11,27,F,4497,sikkim,natural
1983,11,27,M,4848,sikkim,natural
1983,11,28,F,4178,sikkim,natural
1983,11,28,M,4414,sikkim,natural
1983,11,29,F,4124,sikkim,natural
1983,11,29,M,4428,sikkim,natural
1983,11,30,F,4186,sikkim,natural
1983,11,30,M,4404,sikkim,natural
1983,11,31,M,10,sikkim,natural
1983,12,1,F,3704,sikkim,accident
1983,12,1,M,3963,sikkim,accident
1983,12,2,F,3570,sikkim,accident
1983,12,2,M,3742,sikkim,accident
1983,12,3,F,4264,sikkim,accident
1983,12,3,M,4475,sikkim,accident
1983,12,4,F,4395,sikkim,accident
1983,12,4,M,4709,sikkim,accident
1983,12,5,F,4254,sikkim,accident
1983,12,5,M,4545,sikkim,accident
1983,12,6,F,4245,sikkim,accident
1983,12,6,M,4404,sikkim,accident
1983,12,7,F,4189,sikkim,accident
1983,12,7,M,4292,sikkim,accident
1983,12,8,F,3720,sikkim,accident
1983,12,8,M,3962,sikkim,accident
1983,12,9,F,3749,sikkim,accident
1983,12,9,M,3707,sikkim,accident
1983,12,10,F,4305,sikkim,suicide
1983,12,10,M,4587,sikkim,suicide
1983,12,11,F,4359,sikkim,suicide
1983,12,11,M,4699,sikkim,suicide
1983,12,12,F,4310,sikkim,suicide
1983,12,12,M,4484,sikkim,suicide
1983,12,13,F,4248,sikkim,suicide
1983,12,13,M,4503,sikkim,suicide
1983,12,14,F,4552,sikkim,suicide
1983,12,14,M,4625,sikkim,suicide
1983,12,15,F,3809,sikkim,suicide
1983,12,15,M,4012,sikkim,suicide
1983,12,16,F,3754,sikkim,suicide
1983,12,16,M,3910,sikkim,suicide
1983,12,17,F,4610,sikkim,suicide
1983,12,17,M,4800,sikkim,suicide
1983,12,18,F,4536,sikkim,suicide
1983,12,18,M,5000,sikkim,suicide
1983,12,19,F,4658,sikkim,suicide
1983,12,19,M,4659,sikkim,suicide
1983,12,20,F,4428,sikkim,homicide
1983,12,20,M,4553,sikkim,homicide
1983,12,21,F,4316,sikkim,homicide
1983,12,21,M,4615,sikkim,homicide
1983,12,22,F,3758,sikkim,homicide
1983,12,22,M,3827,sikkim,homicide
1983,12,23,F,3393,sikkim,homicide
1983,12,23,M,3619,sikkim,homicide
1983,12,24,F,3595,sikkim,homicide
1983,12,24,M,3705,sikkim,homicide
1983,12,25,F,3493,sikkim,homicide
1983,12,25,M,3471,sikkim,homicide
1983,12,26,F,4023,sikkim,homicide
1983,12,26,M,4113,sikkim,homicide
1983,12,27,F,4648,sikkim,homicide
1983,12,27,M,4861,sikkim,homicide
1983,12,28,F,4768,sikkim,homicide
1983,12,28,M,5182,sikkim,homicide
1983,12,29,F,4166,sikkim,homicide
1983,12,29,M,4154,sikkim,homicide
1983,12,30,F,3546,sikkim,natural
1983,12,30,M,3819,sikkim,natural
1983,12,31,F,4399,sikkim,natural
1983,12,31,M,4567,sikkim,natural
1984,1,1,F,3311,sikkim,natural
1984,1,1,M,3691,sikkim,natural
1984,1,2,F,3798,sikkim,natural
1984,1,2,M,4011,sikkim,natural
1984,1,3,F,4013,sikkim,natural
1984,1,3,M,4364,sikkim,natural
1984,1,4,F,4283,sikkim,natural
1984,1,4,M,4568,sikkim,natural
1984,1,5,F,3809,sikkim,natural
1984,1,5,M,4018,sikkim,natural
1984,1,6,F,3478,sikkim,suicide
1984,1,6,M,3615,sikkim,suicide
1984,1,7,F,4195,sikkim,suicide
1984,1,7,M,4428,sikkim,suicide
1984,1,8,F,4484,sikkim,suicide
1984,1,8,M,4302,sikkim,suicide
1984,1,9,F,4068,sikkim,suicide
1984,1,9,M,4278,sikkim,suicide
1984,1,10,F,4343,sikkim,suicide
1984,1,10,M,4339,sikkim,suicide
1984,1,11,F,4410,sikkim,suicide
1984,1,11,M,4634,sikkim,suicide
1984,1,12,F,3750,sikkim,suicide
1984,1,12,M,4019,sikkim,accident
1984,1,13,F,3592,punjab,accident
1984,1,13,M,3760,punjab,accident
1984,1,14,F,4266,punjab,accident
1984,1,14,M,4530,punjab,accident
1984,1,15,F,4223,punjab,accident
1984,1,15,M,4716,punjab,accident
1984,1,16,F,4146,punjab,accident
1984,1,16,M,4586,punjab,accident
1984,1,17,F,4276,punjab,homicide
1984,1,17,M,4328,punjab,homicide
1984,1,18,F,4489,punjab,homicide
1984,1,18,M,4482,punjab,homicide
1984,1,19,F,3828,punjab,homicide
1984,1,19,M,3923,punjab,homicide
1984,1,20,F,3592,punjab,homicide
1984,1,20,M,3887,punjab,homicide
1984,1,21,F,4424,punjab,homicide
1984,1,21,M,4634,punjab,homicide
1984,1,22,F,4254,mizoram,homicide
1984,1,22,M,4513,mizoram,homicide
1984,1,23,F,4184,mizoram,homicide
1984,1,23,M,4273,mizoram,homicide
1984,1,24,F,4193,mizoram,homicide
1984,1,24,M,4499,mizoram,homicide
1984,1,25,F,4323,mizoram,homicide
1984,1,25,M,4367,mizoram,homicide
1984,1,26,F,3800,gujarath,homicide
1984,1,26,M,3999,gujarath,homicide
1984,1,27,F,3657,gujarath,homicide
1984,1,27,M,3884,gujarath,homicide
1984,1,28,F,4063,gujarath,homicide
1984,1,28,M,4399,gujarath,accident
1984,1,29,F,4349,gujarath,accident
1984,1,29,M,4562,gujarath,accident
1984,1,30,F,4072,gujarath,accident
1984,1,30,M,4367,gujarath,accident
1984,1,31,F,4214,gujarath,accident
1984,1,31,M,4406,gujarath,accident
1984,2,1,F,4295,gujarath,accident
1984,2,1,M,4473,gujarath,accident
1984,2,2,F,3830,gujarath,accident
1984,2,2,M,4023,gujarath,accident
1984,2,3,F,3559,gujarath,accident
1984,2,3,M,3873,gujarath,accident
1984,2,4,F,4321,gujarath,accident
1984,2,4,M,4330,gujarath,accident
1984,2,5,F,4337,gujarath,accident
1984,2,5,M,4555,gujarath,accident
1984,2,6,F,4342,gujarath,accident
1984,2,6,M,4450,gujarath,accident
1984,2,7,F,4237,gujarath,accident
1984,2,7,M,4468,gujarath,accident
1984,2,8,F,4332,gujarath,accident
1984,2,8,M,4490,gujarath,accident
1984,2,9,F,3691,gujarath,accident
1984,2,9,M,4001,gujarath,accident
1984,2,10,F,3450,gujarath,accident
1984,2,10,M,3700,gujarath,accident
1984,2,11,F,4345,andra pradesh,accident
1984,2,11,M,4421,andra pradesh,accident
1984,2,12,F,4382,andra pradesh,accident
1984,2,12,M,4542,andra pradesh,accident
1984,2,13,F,4302,andra pradesh,accident
1984,2,13,M,4506,andra pradesh,accident
1984,2,14,F,4215,andra pradesh,accident
1984,2,14,M,4680,andra pradesh,accident
1984,2,15,F,4421,andra pradesh,accident
1984,2,15,M,4613,andra pradesh,accident
1984,2,16,F,3906,andra pradesh,accident
1984,2,16,M,4033,andra pradesh,accident
1984,2,17,F,3637,andra pradesh,accident
1984,2,17,M,3819,andra pradesh,accident
1984,2,18,F,4147,andra pradesh,accident
1984,2,18,M,4490,andra pradesh,accident
1984,2,19,F,4318,andra pradesh,accident
1984,2,19,M,4698,andra pradesh,natural
1984,2,20,F,4417,andra pradesh,natural
1984,2,20,M,4492,andra pradesh,natural
1984,2,21,F,4262,andra pradesh,natural
1984,2,21,M,4486,andra pradesh,natural
1984,2,22,F,4426,andra pradesh,natural
1984,2,22,M,4634,andra pradesh,natural
1984,2,23,F,3986,andra pradesh,natural
1984,2,23,M,4165,andra pradesh,natural
1984,2,24,F,3730,andra pradesh,natural
1984,2,24,M,3828,andra pradesh,natural
1984,2,25,F,4083,andra pradesh,natural
1984,2,25,M,4429,andra pradesh,natural
1984,2,26,F,4365,andra pradesh,natural
1984,2,26,M,4491,andra pradesh,natural
1984,2,27,F,4354,andra pradesh,natural
1984,2,27,M,4356,andra pradesh,natural
1984,2,28,F,4161,andra pradesh,natural
1984,2,28,M,4373,andra pradesh,natural
1984,2,29,F,5,andra pradesh,natural
1984,2,29,M,2,andra pradesh,natural
1984,2,31,F,2,andra pradesh,natural
1984,2,31,M,2,andra pradesh,natural
1984,3,1,F,4327,goa,natural
1984,3,1,M,4590,goa,natural
1984,3,2,F,4014,goa,natural
1984,3,2,M,4069,goa,natural
1984,3,3,F,3752,goa,suicide
1984,3,3,M,3898,goa,suicide
1984,3,4,F,4372,goa,suicide
1984,3,4,M,4518,goa,suicide
1984,3,5,F,4381,goa,suicide
1984,3,5,M,4889,goa,suicide
1984,3,6,F,4248,goa,suicide
1984,3,6,M,4438,goa,suicide
1984,3,7,F,4241,goa,suicide
1984,3,7,M,4399,goa,suicide
1984,3,8,F,4344,goa,suicide
1984,3,8,M,4620,goa,suicide
1984,3,9,F,3795,goa,homicide
1984,3,9,M,4155,goa,homicide
1984,3,10,F,3636,goa,homicide
1984,3,10,M,3781,goa,homicide
1984,3,11,F,4219,goa,homicide
1984,3,11,M,4618,goa,homicide
1984,3,12,F,4357,goa,homicide
1984,3,12,M,4527,goa,homicide
1984,3,13,F,4107,telangana,homicide
1984,3,13,M,4400,telangana,homicide
1984,3,14,F,4172,telangana,homicide
1984,3,14,M,4230,telangana,homicide
1984,3,15,F,4297,telangana,homicide
1984,3,15,M,4593,telangana,homicide
1984,3,16,F,3843,telangana,homicide
1984,3,16,M,3991,telangana,homicide
1984,3,17,F,3518,telangana,homicide
1984,3,17,M,3708,telangana,homicide
1984,3,18,F,4120,telangana,homicide
1984,3,18,M,4574,telangana,homicide
1984,3,19,F,4335,telangana,homicide
1984,3,19,M,4643,telangana,homicide
1984,3,20,F,4034,telangana,homicide
1984,3,20,M,4421,telangana,homicide
1984,3,21,F,3920,telangana,homicide
1984,3,21,M,4480,telangana,homicide
1984,3,22,F,4194,telangana,homicide
1984,3,22,M,4474,telangana,homicide
1984,3,23,F,3820,telangana,homicide
1984,3,23,M,3953,telangana,homicide
1984,3,24,F,3484,telangana,homicide
1984,3,24,M,3550,telangana,homicide
1984,3,25,F,4172,nagaland,homicide
1984,3,25,M,4398,nagaland,homicide
1984,3,26,F,4283,nagaland,homicide
1984,3,26,M,4473,nagaland,homicide
1984,3,27,F,4061,nagaland,homicide
1984,3,27,M,4454,nagaland,homicide
1984,3,28,F,4139,nagaland,homicide
1984,3,28,M,4322,nagaland,homicide
1984,3,29,F,4245,nagaland,homicide
1984,3,29,M,4394,nagaland,homicide
1984,3,30,F,3624,nagaland,homicide
1984,3,30,M,3902,nagaland,suicide
1984,3,31,F,3538,west bengal,suicide
1984,3,31,M,3767,west bengal,suicide
1984,4,1,F,4233,west bengal,suicide
1984,4,1,M,4317,west bengal,suicide
1984,4,2,F,4489,west bengal,suicide
1984,4,2,M,4659,west bengal,suicide
1984,4,3,F,4210,west bengal,suicide
1984,4,3,M,4361,west bengal,suicide
1984,4,4,F,4194,west bengal,suicide
1984,4,4,M,4323,west bengal,suicide
1984,4,5,F,4215,west bengal,suicide
1984,4,5,M,4441,west bengal,suicide
1984,4,6,F,3537,west bengal,suicide
1984,4,6,M,3918,west bengal,suicide
1984,4,7,F,3393,west bengal,suicide
1984,4,7,M,3658,west bengal,homicide
1984,4,8,F,4260,west bengal,homicide
1984,4,8,M,4176,west bengal,homicide
1984,4,9,F,4310,west bengal,homicide
1984,4,9,M,4607,west bengal,homicide
1984,4,10,F,3879,haryana,homicide
1984,4,10,M,4567,haryana,homicide
1984,4,11,F,4104,haryana,homicide
1984,4,11,M,4155,haryana,homicide
1984,4,12,F,3945,haryana,homicide
1984,4,12,M,4441,haryana,homicide
1984,4,13,F,3764,haryana,homicide
1984,4,13,M,3845,haryana,homicide
1984,4,14,F,3487,haryana,homicide
1984,4,14,M,3545,haryana,homicide
1984,4,15,F,4060,haryana,homicide
1984,4,15,M,4282,haryana,natural
1984,4,16,F,4228,haryana,natural
1984,4,16,M,4387,haryana,natural
1984,4,17,F,4262,haryana,natural
1984,4,17,M,4340,haryana,natural
1984,4,18,F,4147,haryana,natural
1984,4,18,M,4186,haryana,natural
1984,4,19,F,4141,haryana,natural
1984,4,19,M,4446,haryana,natural
1984,4,20,F,3519,haryana,natural
1984,4,20,M,3961,haryana,natural
1984,4,21,F,3508,haryana,natural
1984,4,21,M,3700,haryana,natural
1984,4,22,F,4168,haryana,natural
1984,4,22,M,4329,haryana,natural
1984,4,23,F,4376,haryana,natural
1984,4,23,M,4659,haryana,natural
1984,4,24,F,4258,haryana,natural
1984,4,24,M,4407,haryana,natural
1984,4,25,F,4210,haryana,natural
1984,4,25,M,4346,haryana,accident
1984,4,26,F,4204,haryana,accident
1984,4,26,M,4558,haryana,accident
1984,4,27,F,3628,haryana,accident
1984,4,27,M,3862,haryana,accident
1984,4,28,F,3430,haryana,accident
1984,4,28,M,3625,haryana,accident
1984,4,29,F,3969,himachal pradesh,accident
1984,4,29,M,4363,himachal pradesh,accident
1984,4,30,F,4199,himachal pradesh,accident
1984,4,30,M,4478,himachal pradesh,accident
1984,4,31,F,2,himachal pradesh,accident
1984,4,31,M,2,himachal pradesh,accident
1984,5,1,F,4037,himachal pradesh,accident
1984,5,1,M,4537,himachal pradesh,accident
1984,5,2,F,4012,himachal pradesh,accident
1984,5,2,M,4226,himachal pradesh,accident
1984,5,3,F,4068,himachal pradesh,accident
1984,5,3,M,4592,himachal pradesh,accident
1984,5,4,F,3562,himachal pradesh,accident
1984,5,4,M,3822,himachal pradesh,accident
1984,5,5,F,3367,himachal pradesh,accident
1984,5,5,M,3561,himachal pradesh,accident
1984,5,6,F,4059,himachal pradesh,accident
1984,5,6,M,4258,himachal pradesh,accident
1984,5,7,F,4309,himachal pradesh,accident
1984,5,7,M,4577,himachal pradesh,accident
1984,5,8,F,4052,himachal pradesh,accident
1984,5,8,M,4432,himachal pradesh,suicide
1984,5,9,F,4084,himachal pradesh,suicide
1984,5,9,M,4441,himachal pradesh,suicide
1984,5,10,F,4164,himachal pradesh,suicide
1984,5,10,M,4431,himachal pradesh,suicide
1984,5,11,F,3790,punjab,suicide
1984,5,11,M,3920,punjab,suicide
1984,5,12,F,3433,punjab,suicide
1984,5,12,M,3653,punjab,suicide
1984,5,13,F,4264,punjab,suicide
1984,5,13,M,4375,punjab,suicide
1984,5,14,F,4270,punjab,suicide
1984,5,14,M,4616,punjab,suicide
1984,5,15,F,4364,punjab,suicide
1984,5,15,M,4656,punjab,suicide
1984,5,16,F,4307,punjab,suicide
1984,5,16,M,4323,punjab,suicide
1984,5,17,F,4345,punjab,suicide
1984,5,17,M,4528,punjab,suicide
1984,5,18,F,3752,punjab,suicide
1984,5,18,M,3915,punjab,suicide
1984,5,19,F,3373,punjab,suicide
1984,5,19,M,3523,punjab,suicide
1984,5,20,F,4183,punjab,homicide
1984,5,20,M,4610,punjab,homicide
1984,5,21,F,4322,punjab,homicide
1984,5,21,M,4739,punjab,homicide
1984,5,22,F,4304,punjab,homicide
1984,5,22,M,4472,punjab,homicide
1984,5,23,F,4134,punjab,homicide
1984,5,23,M,4443,punjab,homicide
1984,5,24,F,4369,punjab,homicide
1984,5,24,M,4555,punjab,homicide
1984,5,25,F,3719,punjab,homicide
1984,5,25,M,3874,punjab,homicide
1984,5,26,F,3477,punjab,homicide
1984,5,26,M,3455,punjab,homicide
1984,5,27,F,3608,punjab,homicide
1984,5,27,M,3852,punjab,homicide
1984,5,28,F,4193,punjab,homicide
1984,5,28,M,4377,punjab,homicide
1984,5,29,F,4445,punjab,homicide
1984,5,29,M,4618,punjab,homicide
1984,5,30,F,4273,punjab,homicide
1984,5,30,M,4685,punjab,homicide
1984,5,31,F,4460,punjab,homicide
1984,5,31,M,4590,punjab,homicide
1984,6,1,F,3535,punjab,homicide
1984,6,1,M,3913,punjab,homicide
1984,6,2,F,3424,punjab,accident
1984,6,2,M,3622,punjab,accident
1984,6,3,F,3944,punjab,accident
1984,6,3,M,4370,punjab,accident
1984,6,4,F,4340,punjab,accident
1984,6,4,M,4570,punjab,accident
1984,6,5,F,4247,punjab,accident
1984,6,5,M,4490,punjab,accident
1984,6,6,F,4228,punjab,accident
1984,6,6,M,4371,punjab,homicide
1984,6,7,F,4469,punjab,homicide
1984,6,7,M,4641,punjab,homicide
1984,6,8,F,3692,punjab,homicide
1984,6,8,M,3779,punjab,homicide
1984,6,9,F,3435,punjab,homicide
1984,6,9,M,3746,punjab,homicide
1984,6,10,F,4368,punjab,homicide
1984,6,10,M,4571,punjab,homicide
1984,6,11,F,4332,punjab,homicide
1984,6,11,M,4422,punjab,homicide
1984,6,12,F,4116,punjab,homicide
1984,6,12,M,4487,punjab,homicide
1984,6,13,F,3993,punjab,homicide
1984,6,13,M,4463,punjab,homicide
1984,6,14,F,4317,punjab,homicide
1984,6,14,M,4581,punjab,homicide
1984,6,15,F,3708,punjab,homicide
1984,6,15,M,3958,punjab,homicide
1984,6,16,F,3455,punjab,homicide
1984,6,16,M,3756,punjab,homicide
1984,6,17,F,4228,punjab,homicide
1984,6,17,M,4448,punjab,homicide
1984,6,18,F,4299,punjab,homicide
1984,6,18,M,4717,punjab,natural
1984,6,19,F,4299,punjab,natural
1984,6,19,M,4565,punjab,natural
1984,6,20,F,4251,punjab,natural
1984,6,20,M,4582,punjab,natural
1984,6,21,F,4501,punjab,natural
1984,6,21,M,4863,punjab,natural
1984,6,22,F,3764,punjab,natural
1984,6,22,M,4239,punjab,natural
1984,6,23,F,3446,punjab,natural
1984,6,23,M,3716,punjab,natural
1984,6,24,F,4098,punjab,natural
1984,6,24,M,4405,punjab,natural
1984,6,25,F,4354,punjab,natural
1984,6,25,M,4684,punjab,natural
1984,6,26,F,4331,punjab,natural
1984,6,26,M,4668,punjab,natural
1984,6,27,F,4257,punjab,natural
1984,6,27,M,4625,punjab,natural
1984,6,28,F,4395,punjab,natural
1984,6,28,M,4694,punjab,natural
1984,6,29,F,3923,punjab,accident
1984,6,29,M,4088,punjab,accident
1984,6,30,F,3632,punjab,accident
1984,6,30,M,3899,punjab,accident
1984,6,31,F,2,punjab,accident
1984,6,31,M,2,punjab,accident
1984,7,1,F,4524,punjab,accident
1984,7,1,M,4692,punjab,accident
1984,7,2,F,4866,punjab,accident
1984,7,2,M,5057,punjab,accident
1984,7,3,F,4607,punjab,accident
1984,7,3,M,5086,madya pradesh,accident
1984,7,4,F,3859,madya pradesh,accident
1984,7,4,M,4065,madya pradesh,accident
1984,7,5,F,4383,madya pradesh,accident
1984,7,5,M,4668,madya pradesh,accident
1984,7,6,F,4012,madya pradesh,accident
1984,7,6,M,4273,madya pradesh,accident
1984,7,7,F,3634,madya pradesh,suicide
1984,7,7,M,3992,madya pradesh,suicide
1984,7,8,F,4515,madya pradesh,suicide
1984,7,8,M,4957,madya pradesh,suicide
1984,7,9,F,4830,madya pradesh,suicide
1984,7,9,M,5030,madya pradesh,suicide
1984,7,10,F,4665,madya pradesh,suicide
1984,7,10,M,4758,madya pradesh,suicide
1984,7,11,F,4472,madya pradesh,suicide
1984,7,11,M,4746,madya pradesh,suicide
1984,7,12,F,4453,madya pradesh,suicide
1984,7,12,M,4830,madya pradesh,suicide
1984,7,13,F,4009,madya pradesh,suicide
1984,7,13,M,4219,madya pradesh,suicide
1984,7,14,F,3712,madya pradesh,suicide
1984,7,14,M,3893,madya pradesh,suicide
1984,7,15,F,4511,madya pradesh,suicide
1984,7,15,M,4756,madya pradesh,suicide
1984,7,16,F,4737,madya pradesh,suicide
1984,7,16,M,4960,madya pradesh,homicide
1984,7,17,F,4686,madya pradesh,homicide
1984,7,17,M,4733,madya pradesh,homicide
1984,7,18,F,4416,madya pradesh,homicide
1984,7,18,M,4706,madya pradesh,homicide
1984,7,19,F,4698,madya pradesh,homicide
1984,7,19,M,4825,madya pradesh,homicide
1984,7,20,F,4113,madya pradesh,homicide
1984,7,20,M,4358,madya pradesh,homicide
1984,7,21,F,3693,madya pradesh,homicide
1984,7,21,M,3740,madya pradesh,homicide
1984,7,22,F,4543,madya pradesh,homicide
1984,7,22,M,4771,madya pradesh,homicide
1984,7,23,F,4909,madya pradesh,homicide
1984,7,23,M,5201,madya pradesh,homicide
1984,7,24,F,4533,madya pradesh,homicide
1984,7,24,M,4794,madya pradesh,homicide
1984,7,25,F,4425,madya pradesh,homicide
1984,7,25,M,4838,madya pradesh,homicide
1984,7,26,F,4763,madya pradesh,homicide
1984,7,26,M,4811,madya pradesh,homicide
1984,7,27,F,4139,madya pradesh,homicide
1984,7,27,M,4353,madya pradesh,homicide
1984,7,28,F,3879,madya pradesh,homicide
1984,7,28,M,3993,madya pradesh,homicide
1984,7,29,F,4645,bihar,homicide
1984,7,29,M,4809,bihar,homicide
1984,7,30,F,4768,bihar,homicide
1984,7,30,M,5053,bihar,homicide
1984,7,31,F,4717,bihar,homicide
1984,7,31,M,4874,bihar,homicide
1984,8,1,F,4787,bihar,homicide
1984,8,1,M,4920,bihar,homicide
1984,8,2,F,4764,bihar,homicide
1984,8,2,M,4872,bihar,homicide
1984,8,3,F,4159,bihar,homicide
1984,8,3,M,4311,bihar,homicide
1984,8,4,F,3906,rajasthan,homicide
1984,8,4,M,3907,rajasthan,homicide
1984,8,5,F,4477,rajasthan,homicide
1984,8,5,M,4647,rajasthan,homicide
1984,8,6,F,4774,rajasthan,homicide
1984,8,6,M,5193,rajasthan,homicide
1984,8,7,F,4713,rajasthan,homicide
1984,8,7,M,4903,rajasthan,homicide
1984,8,8,F,4578,rajasthan,homicide
1984,8,8,M,4972,rajasthan,homicide
1984,8,9,F,4732,rajasthan,homicide
1984,8,9,M,4964,rajasthan,homicide
1984,8,10,F,4053,rajasthan,homicide
1984,8,10,M,4378,rajasthan,natural
1984,8,11,F,3798,rajasthan,natural
1984,8,11,M,3926,rajasthan,natural
1984,8,12,F,4718,rajasthan,natural
1984,8,12,M,4925,rajasthan,natural
1984,8,13,F,5001,rajasthan,natural
1984,8,13,M,5212,rajasthan,natural
1984,8,14,F,4781,rajasthan,natural
1984,8,14,M,4805,rajasthan,natural
1984,8,15,F,4769,rajasthan,natural
1984,8,15,M,5056,rajasthan,natural
1984,8,16,F,4656,rajasthan,natural
1984,8,16,M,5179,rajasthan,natural
1984,8,17,F,4163,sikkim,natural
1984,8,17,M,4393,sikkim,natural
1984,8,18,F,3965,sikkim,natural
1984,8,18,M,4108,sikkim,natural
1984,8,19,F,4630,sikkim,natural
1984,8,19,M,4952,sikkim,natural
1984,8,20,F,4926,sikkim,natural
1984,8,20,M,5227,sikkim,accident
1984,8,21,F,4654,sikkim,accident
1984,8,21,M,5057,sikkim,accident
1984,8,22,F,4604,sikkim,accident
1984,8,22,M,4731,sikkim,accident
1984,8,23,F,4844,sikkim,accident
1984,8,23,M,4951,sikkim,accident
1984,8,24,F,4139,sikkim,accident
1984,8,24,M,4347,sikkim,accident
1984,8,25,F,3793,sikkim,accident
1984,8,25,M,4061,sikkim,accident
1984,8,26,F,4607,sikkim,accident
1984,8,26,M,4949,sikkim,accident
1984,8,27,F,4856,sikkim,accident
1984,8,27,M,5219,sikkim,accident
1984,8,28,F,4689,sikkim,accident
1984,8,28,M,4910,sikkim,accident
1984,8,29,F,4597,haryana,accident
1984,8,29,M,4947,haryana,accident
1984,8,30,F,4726,haryana,accident
1984,8,30,M,5054,haryana,accident
1984,8,31,F,4190,haryana,accident
1984,8,31,M,4347,haryana,accident
1984,9,1,F,3912,haryana,accident
1984,9,1,M,3997,haryana,accident
1984,9,2,F,3865,haryana,accident
1984,9,2,M,4104,haryana,accident
1984,9,3,F,4805,haryana,accident
1984,9,3,M,4666,haryana,suicide
1984,9,4,F,4955,haryana,suicide
1984,9,4,M,5025,haryana,suicide
1984,9,5,F,4700,haryana,suicide
1984,9,5,M,4881,haryana,suicide
1984,9,6,F,4654,haryana,suicide
1984,9,6,M,5073,haryana,suicide
1984,9,7,F,4140,haryana,suicide
1984,9,7,M,4410,haryana,suicide
1984,9,8,F,3865,haryana,suicide
1984,9,8,M,4024,haryana,suicide
1984,9,9,F,4710,haryana,suicide
1984,9,9,M,5086,haryana,suicide
1984,9,10,F,4897,haryana,suicide
1984,9,10,M,5177,haryana,suicide
1984,9,11,F,4720,haryana,suicide
1984,9,11,M,5077,haryana,suicide
1984,9,12,F,4829,haryana,suicide
1984,9,12,M,5003,haryana,suicide
